Timestamp,YYYYMMDD,HHMMSS,PREC,AIRT,SST,RH,Q
464,20060104,52000,-0.04,29.81,29.577,78.2,HighQ
465,20060104,53000,-0.01,29.74,29.578,75.6,HighQ
466,20060104,54000,-0.01,29.9,29.577,72.6,HighQ
467,20060104,55000,-0.02,29.91,29.558,74.3,HighQ
468,20060104,60000,-0.02,29.86,29.557,76.2,HighQ
469,20060104,61000,-0.01,29.8,29.55,75.9,HighQ
470,20060104,62000,-0.01,29.71,29.541,74.9,HighQ
471,20060104,63000,-0.03,29.75,29.527,74.9,HighQ
472,20060104,64000,-0.01,29.6,29.512,77.1,HighQ
473,20060104,65000,-0.01,29.48,29.517,78.5,HighQ
474,20060104,70000,-0.01,29.32,29.509,77.5,HighQ
475,20060104,71000,-0.01,29.27,29.515,77,HighQ
476,20060104,72000,-0.01,29.24,29.509,77.5,HighQ
477,20060104,73000,0,29.22,29.495,77.9,HighQ
478,20060104,74000,-0.02,29.19,29.492,78,HighQ
479,20060104,75000,0,29.17,29.491,77.7,HighQ
480,20060104,80000,-0.01,29.14,29.475,77.3,HighQ
481,20060104,81000,0.01,29.16,29.48,77.8,HighQ
482,20060104,82000,-0.01,29.16,29.471,78,HighQ
483,20060104,83000,-0.01,29.14,29.47,78.2,HighQ
484,20060104,84000,0,29.15,29.45,77.9,HighQ
485,20060104,85000,-0.02,29.15,29.455,76.5,HighQ
486,20060104,90000,-0.01,29.14,29.438,76.5,HighQ
487,20060104,91000,-0.02,29.14,29.44,76.5,HighQ
488,20060104,92000,-0.01,29.12,29.455,74.7,HighQ
489,20060104,93000,-0.01,29.14,29.46,75.1,HighQ
490,20060104,94000,-0.01,29.13,29.456,76.4,HighQ
491,20060104,95000,-0.02,29.1,29.465,77.2,HighQ
492,20060104,100000,-0.03,29.06,29.453,77.3,HighQ
493,20060104,101000,-0.01,29.12,29.465,77.3,HighQ
494,20060104,102000,0.01,29.09,29.461,76.1,HighQ
495,20060104,103000,0.01,29.06,29.462,74.7,HighQ
496,20060104,104000,-0.02,29.12,29.449,76,HighQ
497,20060104,105000,-0.01,29.05,29.446,74.6,HighQ
498,20060104,110000,-0.02,29.12,29.453,74.1,HighQ
499,20060104,111000,-0.01,29.16,29.451,74.6,HighQ
500,20060104,112000,-0.01,29.1,29.448,75.5,HighQ
501,20060104,113000,-0.01,29.07,29.462,78.9,HighQ
502,20060104,114000,-0.01,28.92,29.45,77.5,HighQ
503,20060104,115000,-0.02,28.97,29.45,75,HighQ
504,20060104,120000,-0.01,29,29.445,76.7,HighQ
505,20060104,121000,-0.01,28.98,29.434,76,HighQ
506,20060104,122000,0.01,28.98,29.426,76.5,HighQ
507,20060104,123000,-0.01,28.96,29.414,75.2,HighQ
508,20060104,124000,-0.02,28.98,29.43,77.7,HighQ
509,20060104,125000,-0.02,28.85,29.415,77.1,HighQ
510,20060104,130000,0,28.83,29.436,77.3,HighQ
511,20060104,131000,0,28.83,29.412,75.4,HighQ
512,20060104,132000,0.01,28.84,29.413,76.1,HighQ
513,20060104,133000,-0.01,28.81,29.42,76.4,HighQ
514,20060104,134000,-0.02,28.86,29.413,76.7,HighQ
515,20060104,135000,0,28.91,29.413,76.7,HighQ
516,20060104,140000,-0.03,28.88,29.405,76.9,HighQ
517,20060104,141000,-0.01,28.84,29.413,76.4,HighQ
518,20060104,142000,-0.01,28.75,29.415,75.8,HighQ
519,20060104,143000,0,28.76,29.412,74.8,HighQ
520,20060104,144000,-0.02,28.78,29.428,76.2,HighQ
521,20060104,145000,0,28.7,29.436,75.3,HighQ
522,20060104,150000,0.01,28.67,29.423,75.9,HighQ
523,20060104,151000,-0.01,28.63,29.392,74.8,HighQ
524,20060104,152000,-0.01,28.75,29.413,75.9,HighQ
525,20060104,153000,0,28.46,29.434,78.7,HighQ
526,20060104,154000,-0.01,28.41,29.413,78.1,HighQ
527,20060104,155000,-0.01,28.53,29.398,75.9,HighQ
528,20060104,160000,-0.01,28.68,29.382,74.3,HighQ
529,20060104,161000,-0.02,28.66,29.389,75.7,HighQ
530,20060104,162000,0,28.6,29.379,75.5,HighQ
531,20060104,163000,0,28.67,29.4,73.3,HighQ
532,20060104,164000,-0.02,28.66,29.422,73.5,HighQ
533,20060104,165000,-0.01,28.65,29.41,74.1,HighQ
534,20060104,170000,0.01,28.67,29.394,75,HighQ
535,20060104,171000,-0.02,28.62,29.404,73.5,HighQ
536,20060104,172000,-0.02,28.69,29.383,73.8,HighQ
537,20060104,173000,0.01,28.63,29.394,73.2,HighQ
538,20060104,174000,0.01,28.64,29.393,73.9,HighQ
539,20060104,175000,-0.01,28.64,29.374,73.8,HighQ
540,20060104,180000,0.67,28.52,29.358,77.9,HighQ
541,20060104,181000,0.5,27.68,29.369,76.3,HighQ
542,20060104,182000,-0.04,28.22,29.361,78.4,HighQ
543,20060104,183000,-0.03,28.07,29.368,79.3,HighQ
544,20060104,184000,-0.01,28.33,29.357,75.8,HighQ
545,20060104,185000,0,28.56,29.376,75.8,HighQ
546,20060104,190000,0.02,28.65,29.351,73.9,HighQ
547,20060104,191000,0.01,28.71,29.346,72.2,HighQ
548,20060104,192000,0,28.83,29.35,71.8,HighQ
549,20060104,193000,0.02,28.97,29.339,70.5,HighQ
550,20060104,194000,0.02,29.05,29.347,72,HighQ
551,20060104,195000,0.02,29.19,29.368,73,HighQ
552,20060104,200000,0.03,29.23,29.371,71.5,HighQ
553,20060104,201000,0.03,29.2,29.373,72.6,HighQ
554,20060104,202000,0.02,29.34,29.363,73.4,HighQ
555,20060104,203000,0.01,29.11,29.387,73.7,HighQ
556,20060104,204000,0.01,29.25,29.369,73.3,HighQ
557,20060104,205000,0.01,29.15,29.384,74,HighQ
558,20060104,210000,0,29.37,29.383,71.9,HighQ
559,20060104,211000,0.01,29.42,29.382,70.6,HighQ
560,20060104,212000,0.03,29.5,29.388,70.5,HighQ
561,20060104,213000,0,29.45,29.392,71.1,HighQ
562,20060104,214000,-0.01,29.35,29.404,71.6,HighQ
563,20060104,215000,-0.01,29.38,29.403,71.2,HighQ
564,20060104,220000,-0.01,29.37,29.424,71.8,HighQ
565,20060104,221000,-0.01,29.13,29.419,72.9,HighQ
566,20060104,222000,-0.02,29.31,29.415,72.7,HighQ
567,20060104,223000,0.01,29.35,29.434,72.7,HighQ
568,20060104,224000,0.02,29.35,29.431,72.8,HighQ
569,20060104,225000,0.01,29.09,29.424,73.7,HighQ
570,20060104,230000,-0.02,29.24,29.446,73.9,HighQ
571,20060104,231000,0.01,29.28,29.436,74.1,HighQ
572,20060104,232000,0.02,29.28,29.469,73.2,HighQ
573,20060104,233000,0.01,29.26,29.461,72,HighQ
574,20060104,234000,0.02,29.25,29.474,72.9,HighQ
575,20060104,235000,0.16,29.22,29.489,73.1,HighQ
576,20060105,0,-0.13,29.2,29.492,73.1,HighQ
577,20060105,1000,-0.02,29.1,29.509,76,HighQ
578,20060105,2000,-0.02,29.01,29.533,75.3,HighQ
579,20060105,3000,-0.01,29.05,29.561,75.2,HighQ
580,20060105,4000,0.01,29.06,29.556,75.2,HighQ
581,20060105,5000,0.01,29.05,29.571,75.5,HighQ
582,20060105,10000,0.02,29.12,29.606,74.2,HighQ
583,20060105,11000,0.02,29.12,29.64,74.8,HighQ
584,20060105,12000,0.01,29.06,29.607,74.1,HighQ
585,20060105,13000,-0.01,29.16,29.643,73.8,HighQ
586,20060105,14000,-0.01,29.13,29.655,75,HighQ
587,20060105,15000,0.01,29.1,29.68,74.8,HighQ
588,20060105,20000,0.03,29.06,29.714,75.1,HighQ
589,20060105,21000,0.02,29.11,29.759,75.2,HighQ
590,20060105,22000,0.02,29.08,29.76,73.7,HighQ
591,20060105,23000,0,29.12,29.783,71.6,HighQ
592,20060105,24000,0.01,29.17,29.758,73.1,HighQ
593,20060105,25000,0.02,29.13,29.745,72.7,HighQ
594,20060105,30000,0.02,29.14,29.807,72.8,HighQ
595,20060105,31000,0.02,29.18,29.832,73,HighQ
596,20060105,32000,0.01,29.27,29.812,73.4,HighQ
597,20060105,33000,0.03,29.27,29.802,71.8,HighQ
598,20060105,34000,0.03,29.23,29.791,72.6,HighQ
599,20060105,35000,0.02,29.3,29.794,72.2,HighQ
600,20060105,40000,0.01,29.36,29.883,73.6,HighQ
601,20060105,41000,-0.01,29.19,29.865,74.1,HighQ
602,20060105,42000,-0.02,29.29,29.872,71.9,HighQ
603,20060105,43000,0.03,29.31,29.826,70.3,HighQ
604,20060105,44000,0.03,29.37,29.841,70.9,HighQ
605,20060105,45000,0.02,29.42,29.86,69.7,HighQ
606,20060105,50000,-0.01,29.55,29.777,70,HighQ
607,20060105,51000,-0.01,29.6,29.77,68.6,HighQ
608,20060105,52000,0.04,29.62,29.736,69.4,HighQ
609,20060105,53000,0.04,29.62,29.706,69.1,HighQ
610,20060105,54000,0.02,29.67,29.687,69.2,HighQ
611,20060105,55000,0,29.67,29.68,69.4,HighQ
612,20060105,60000,-0.01,29.72,29.68,69.7,HighQ
613,20060105,61000,-0.03,29.7,29.682,67.6,HighQ
614,20060105,62000,-0.04,29.74,29.661,69.2,HighQ
615,20060105,63000,-0.08,29.6,29.694,68.8,HighQ
616,20060105,64000,-0.14,29.45,29.71,70.5,HighQ
617,20060105,65000,-0.16,29.35,29.713,71,HighQ
618,20060105,70000,-0.14,29.18,29.672,72.2,HighQ
619,20060105,71000,-0.08,29.09,29.65,72.3,HighQ
620,20060105,72000,-0.01,29.05,29.602,73.1,HighQ
621,20060105,73000,0.01,28.98,29.597,72.9,HighQ
622,20060105,74000,0.01,29.02,29.587,72,HighQ
623,20060105,75000,0.02,29.02,29.542,71.3,HighQ
624,20060105,80000,0.04,29.01,29.542,71.1,HighQ
625,20060105,81000,0.04,29.02,29.551,72.6,HighQ
626,20060105,82000,0.02,29.01,29.523,71.8,HighQ
627,20060105,83000,0.04,29.02,29.517,72.4,HighQ
628,20060105,84000,0.02,29,29.507,73.7,HighQ
629,20060105,85000,0.04,28.99,29.517,73.4,HighQ
630,20060105,90000,0.04,29,29.512,74.2,HighQ
631,20060105,91000,0.02,28.96,29.517,74.3,HighQ
632,20060105,92000,0.01,28.97,29.489,74.1,HighQ
633,20060105,93000,0.01,28.99,29.485,73.8,HighQ
634,20060105,94000,0.02,29.01,29.482,73.2,HighQ
635,20060105,95000,0.02,29.05,29.507,74.6,HighQ
636,20060105,100000,0.01,28.95,29.492,79.2,HighQ
637,20060105,101000,-0.01,28.65,29.49,81.8,HighQ
638,20060105,102000,-0.01,28.42,29.489,83.5,HighQ
639,20060105,103000,-0.03,28.3,29.472,83.5,HighQ
640,20060105,104000,-0.03,28.31,29.461,82.5,HighQ
641,20060105,105000,0.02,28.45,29.458,81,HighQ
642,20060105,110000,0.01,28.57,29.443,79.8,HighQ
643,20060105,111000,0.03,28.59,29.453,78.2,HighQ
644,20060105,112000,0.03,28.62,29.451,77.5,HighQ
645,20060105,113000,0.01,28.67,29.451,76.4,HighQ
646,20060105,114000,0.01,28.72,29.448,77,HighQ
647,20060105,115000,0.02,28.66,29.454,77.6,HighQ
648,20060105,120000,0.08,28.62,29.46,77.9,HighQ
649,20060105,121000,-0.05,28.59,29.445,77.8,HighQ
650,20060105,122000,0.02,28.58,29.453,78.2,HighQ
651,20060105,123000,0.02,28.53,29.446,78.1,HighQ
652,20060105,124000,0,28.56,29.462,78.9,HighQ
653,20060105,125000,0.01,28.56,29.449,78.9,HighQ
654,20060105,130000,0.02,28.5,29.436,78.6,HighQ
655,20060105,131000,0.01,28.46,29.444,78.8,HighQ
656,20060105,132000,0.01,28.47,29.445,79.2,HighQ
657,20060105,133000,0.01,28.45,29.435,79.4,HighQ
658,20060105,134000,0.01,28.51,29.433,80.1,HighQ
659,20060105,135000,0.01,28.54,29.428,77.2,HighQ
660,20060105,140000,0.01,28.71,29.425,76.9,HighQ
661,20060105,141000,0.01,28.7,29.438,76.4,HighQ
662,20060105,142000,0,28.66,29.433,75.7,HighQ
663,20060105,143000,0,28.66,29.431,75.2,HighQ
664,20060105,144000,-0.02,28.74,29.439,76.3,HighQ
665,20060105,145000,0.02,28.65,29.439,76.8,HighQ
666,20060105,150000,-0.01,28.59,29.436,77,HighQ
667,20060105,151000,0.01,28.55,29.445,75.9,HighQ
668,20060105,152000,0.01,28.58,29.455,76.7,HighQ
669,20060105,153000,-0.02,28.54,29.446,76.5,HighQ
670,20060105,154000,-0.02,28.49,29.43,75.9,HighQ
671,20060105,155000,0,28.5,29.43,75.5,HighQ
672,20060105,160000,-0.02,28.5,29.434,75.2,HighQ
673,20060105,161000,-0.02,28.56,29.435,76,HighQ
674,20060105,162000,0.01,28.52,29.445,75.8,HighQ
675,20060105,163000,0,28.48,29.444,74.8,HighQ
676,20060105,164000,0.02,28.47,29.433,75.1,HighQ
677,20060105,165000,0.01,28.44,29.435,74.5,HighQ
678,20060105,170000,-0.02,28.47,29.439,74,HighQ
679,20060105,171000,0.02,28.48,29.438,74,HighQ
680,20060105,172000,-0.01,28.47,29.436,74.9,HighQ
681,20060105,173000,0.01,28.44,29.443,74.8,HighQ
682,20060105,174000,0,28.45,29.43,75.1,HighQ
683,20060105,175000,0.02,28.48,29.445,74.4,HighQ
684,20060105,180000,-0.01,28.5,29.429,74.1,HighQ
685,20060105,181000,0.01,28.52,29.424,73.6,HighQ
686,20060105,182000,0,28.54,29.441,73.3,HighQ
687,20060105,183000,-0.01,28.54,29.434,73.3,HighQ
688,20060105,184000,0.01,28.53,29.408,73.2,HighQ
689,20060105,185000,0,28.5,29.414,72.4,HighQ
690,20060105,190000,0.01,28.55,29.417,74.5,HighQ
691,20060105,191000,0.01,28.54,29.42,74.6,HighQ
692,20060105,192000,0.01,28.55,29.42,74.1,HighQ
693,20060105,193000,0.05,28.61,29.408,74.1,HighQ
694,20060105,194000,0.05,28.63,29.403,73.9,HighQ
695,20060105,195000,0.05,28.71,29.404,74.3,HighQ
696,20060105,200000,0.07,29.21,29.405,73.8,HighQ
697,20060105,201000,0.08,29.31,29.4,73.4,HighQ
698,20060105,202000,0.09,29.28,29.413,71.9,HighQ
699,20060105,203000,0.06,29.5,29.408,72.1,HighQ
700,20060105,204000,0.06,29.53,29.42,70.5,HighQ
701,20060105,205000,0.02,29.64,29.415,70.9,HighQ
702,20060105,210000,0.03,29.62,29.424,72.3,HighQ
703,20060105,211000,0.02,29.49,29.438,73,HighQ
704,20060105,212000,0,29.48,29.446,71.8,HighQ
705,20060105,213000,0.01,29.52,29.443,71.1,HighQ
706,20060105,214000,0.02,29.56,29.451,70.9,HighQ
707,20060105,215000,-0.01,29.55,29.466,70.5,HighQ
708,20060105,220000,0.03,29.58,29.474,70.6,HighQ
709,20060105,221000,0,29.49,29.486,70.6,HighQ
710,20060105,222000,0,29.19,29.476,71.4,HighQ
711,20060105,223000,-0.03,29.43,29.507,70.3,HighQ
712,20060105,224000,-0.04,29.51,29.52,71.2,HighQ
713,20060105,225000,-0.02,29.46,29.537,70.1,HighQ
714,20060105,230000,-0.05,29.48,29.575,70.9,HighQ
715,20060105,231000,-0.05,29.41,29.586,70.8,HighQ
716,20060105,232000,-0.05,29.42,29.601,71.9,HighQ
717,20060105,233000,-0.05,29.35,29.642,71.5,HighQ
718,20060105,234000,-0.05,29.24,29.627,72.6,HighQ
719,20060105,235000,0.07,29.17,29.645,72.2,HighQ
720,20060106,0,-0.19,29.17,29.684,71.5,HighQ
721,20060106,1000,-0.04,29.22,29.692,71.2,HighQ
722,20060106,2000,0.01,29.24,29.723,71.4,HighQ
723,20060106,3000,-0.01,29.27,29.762,70.9,HighQ
724,20060106,4000,-0.01,29.3,29.755,71.1,HighQ
725,20060106,5000,0,29.3,29.799,71.6,HighQ
726,20060106,10000,0.02,29.25,29.842,71.4,HighQ
727,20060106,11000,0.01,29.29,29.84,71.3,HighQ
728,20060106,12000,0.01,29.3,29.904,70.7,HighQ
729,20060106,13000,0.02,29.31,29.92,71.2,HighQ
730,20060106,14000,0.02,29.3,29.93,71.9,HighQ
731,20060106,15000,-0.02,29.2,29.849,71.7,HighQ
732,20060106,20000,-0.02,29.14,29.953,72.6,HighQ
733,20060106,21000,-0.03,29.3,29.937,72.2,HighQ
734,20060106,22000,0.01,29.31,29.899,71.6,HighQ
735,20060106,23000,0.04,29.3,29.915,72.5,HighQ
736,20060106,24000,0.01,29.3,29.912,71.9,HighQ
737,20060106,25000,0.01,29.3,29.904,73.2,HighQ
738,20060106,30000,-0.02,29.31,29.978,72.2,HighQ
739,20060106,31000,0.01,29.43,29.959,71.5,HighQ
740,20060106,32000,0.05,29.48,30.062,71,HighQ
741,20060106,33000,0.05,29.48,30.021,72,HighQ
742,20060106,34000,0.02,29.39,30.092,72,HighQ
743,20060106,35000,0.03,29.48,30.052,71.5,HighQ
744,20060106,40000,0.01,29.5,30,71.3,HighQ
745,20060106,41000,0.01,29.32,30.052,71.9,HighQ
746,20060106,42000,-0.03,29.46,30.113,70.8,HighQ
747,20060106,43000,0.01,29.49,30.052,70.4,HighQ
748,20060106,44000,0.03,29.56,30.06,70.8,HighQ
749,20060106,45000,0.02,29.61,30.014,70.1,HighQ
750,20060106,50000,0.01,29.67,30.07,69.7,HighQ
751,20060106,51000,0.02,29.74,30.043,68.9,HighQ
752,20060106,52000,0.02,29.8,29.981,69.3,HighQ
753,20060106,53000,0.02,29.79,30.006,70.2,HighQ
754,20060106,54000,-0.02,29.74,29.935,69.2,HighQ
755,20060106,55000,-0.01,29.8,29.875,69.7,HighQ
756,20060106,60000,0.01,29.87,29.863,68.9,HighQ
757,20060106,61000,0.02,29.88,29.846,69.4,HighQ
758,20060106,62000,-0.02,29.69,29.844,69.7,HighQ
759,20060106,63000,-0.18,29.5,29.799,70,HighQ
760,20060106,64000,-0.36,29.38,29.823,70.4,HighQ
761,20060106,65000,-0.26,29.16,29.816,70.8,HighQ
762,20060106,70000,-0.12,29.06,29.841,69.9,HighQ
763,20060106,71000,-0.03,29.02,29.825,71.2,HighQ
764,20060106,72000,-0.02,28.97,29.811,71.4,HighQ
765,20060106,73000,0.01,28.97,29.778,71.2,HighQ
766,20060106,74000,0.03,28.99,29.754,72.1,HighQ
767,20060106,75000,0.01,28.94,29.764,71.3,HighQ
768,20060106,80000,0,28.94,29.73,71.5,HighQ
769,20060106,81000,0.04,28.95,29.699,72.1,HighQ
770,20060106,82000,0.01,28.93,29.7,71.5,HighQ
771,20060106,83000,0.04,28.96,29.682,72,HighQ
772,20060106,84000,0.02,28.94,29.675,70.9,HighQ
773,20060106,85000,0.01,28.95,29.666,71.7,HighQ
774,20060106,90000,0.02,28.94,29.656,72.5,HighQ
775,20060106,91000,0.02,28.9,29.635,71.6,HighQ
776,20060106,92000,0.02,28.9,29.612,71.5,HighQ
777,20060106,93000,0.01,28.89,29.612,71.4,HighQ
778,20060106,94000,0.03,28.89,29.605,71.1,HighQ
779,20060106,95000,0.05,28.9,29.577,71.8,HighQ
780,20060106,100000,0.01,28.92,29.542,71.1,HighQ
781,20060106,101000,0.03,28.89,29.558,71.2,HighQ
782,20060106,102000,0.03,28.87,29.535,71.8,HighQ
783,20060106,103000,0.04,28.89,29.536,72.5,HighQ
784,20060106,104000,0.03,28.88,29.523,72.2,HighQ
785,20060106,105000,0.03,28.88,29.523,72.3,HighQ
786,20060106,110000,0.02,28.86,29.51,72,HighQ
787,20060106,111000,0.04,28.87,29.507,74.3,HighQ
788,20060106,112000,0.01,28.83,29.501,72.4,HighQ
789,20060106,113000,0,28.84,29.511,72.1,HighQ
790,20060106,114000,0,28.83,29.486,72.4,HighQ
791,20060106,115000,0,28.81,29.511,72.4,HighQ
792,20060106,120000,0.01,28.81,29.485,71,HighQ
793,20060106,121000,-0.01,28.8,29.491,71.7,HighQ
794,20060106,122000,0.03,28.78,29.487,71.4,HighQ
795,20060106,123000,0.01,28.75,29.475,72.1,HighQ
796,20060106,124000,-0.02,28.78,29.486,72.3,HighQ
797,20060106,125000,0.01,28.75,29.479,72.1,HighQ
798,20060106,130000,-0.01,28.76,29.474,73.6,HighQ
799,20060106,131000,0.02,28.69,29.479,71.8,HighQ
800,20060106,132000,0.02,28.71,29.484,72.2,HighQ
801,20060106,133000,-0.01,28.68,29.491,72.2,HighQ
802,20060106,134000,-0.01,28.66,29.476,71.7,HighQ
803,20060106,135000,0.01,28.67,29.484,72.5,HighQ
804,20060106,140000,0,28.64,29.484,70.4,HighQ
805,20060106,141000,0.01,28.66,29.484,69.1,HighQ
806,20060106,142000,0.01,28.66,29.494,71.8,HighQ
807,20060106,143000,0.02,28.59,29.494,71.1,HighQ
808,20060106,144000,0,28.6,29.5,69.5,HighQ
809,20060106,145000,0.01,28.63,29.479,71.4,HighQ
810,20060106,150000,0.01,28.59,29.494,70.3,HighQ
811,20060106,151000,0,28.62,29.494,70.5,HighQ
812,20060106,152000,0,28.57,29.475,71,HighQ
813,20060106,153000,0.01,28.54,29.471,71.5,HighQ
814,20060106,154000,-0.01,28.55,29.475,69.9,HighQ
815,20060106,155000,0.01,28.55,29.464,70.1,HighQ
816,20060106,160000,0,28.53,29.472,70.4,HighQ
817,20060106,161000,0.01,28.51,29.481,70.9,HighQ
818,20060106,162000,-0.01,28.5,29.472,71.3,HighQ
819,20060106,163000,0.01,28.47,29.475,70.8,HighQ
820,20060106,164000,0,28.46,29.456,71.6,HighQ
821,20060106,165000,0.01,28.39,29.467,72.1,HighQ
822,20060106,170000,-0.01,28.39,29.467,71.6,HighQ
823,20060106,171000,0,28.38,29.458,71.9,HighQ
824,20060106,172000,0.01,28.41,29.467,73.2,HighQ
825,20060106,173000,0,28.41,29.464,72.9,HighQ
826,20060106,174000,0.02,28.42,29.464,72.3,HighQ
827,20060106,175000,0,28.44,29.467,71.4,HighQ
828,20060106,180000,0.01,28.47,29.458,72.4,HighQ
829,20060106,181000,0.02,28.46,29.462,71.9,HighQ
830,20060106,182000,0.02,28.49,29.461,72.7,HighQ
831,20060106,183000,0.01,28.49,29.461,72,HighQ
832,20060106,184000,0.03,28.53,29.453,72.4,HighQ
833,20060106,185000,0.03,28.52,29.428,71.3,HighQ
834,20060106,190000,0.03,28.53,29.462,72.4,HighQ
835,20060106,191000,0.02,28.54,29.469,71.3,HighQ
836,20060106,192000,0.04,28.55,29.449,70.5,HighQ
837,20060106,193000,0.03,28.6,29.438,71.3,HighQ
838,20060106,194000,0.02,28.62,29.458,71.4,HighQ
839,20060106,195000,0.04,28.69,29.45,71.1,HighQ
840,20060106,200000,0.05,28.75,29.446,72,HighQ
841,20060106,201000,0.07,28.75,29.465,72.3,HighQ
842,20060106,202000,0.05,28.74,29.444,72.4,HighQ
843,20060106,203000,0.04,28.76,29.435,73.2,HighQ
844,20060106,204000,0.01,28.71,29.434,71.9,HighQ
845,20060106,205000,0.02,28.75,29.436,71.7,HighQ
846,20060106,210000,0.01,28.77,29.43,71.3,HighQ
847,20060106,211000,0.01,28.83,29.433,70.8,HighQ
848,20060106,212000,0.02,28.88,29.43,70.3,HighQ
849,20060106,213000,0.03,28.93,29.464,70.6,HighQ
850,20060106,214000,0.04,29.06,29.461,70.2,HighQ
851,20060106,215000,0.02,29.21,29.46,69.8,HighQ
852,20060106,220000,0.05,29.31,29.474,70.8,HighQ
853,20060106,221000,0.01,29.34,29.482,70.8,HighQ
854,20060106,222000,0.04,29.34,29.504,71.5,HighQ
855,20060106,223000,0.01,29.31,29.527,70.2,HighQ
856,20060106,224000,0.01,29.21,29.516,71.5,HighQ
857,20060106,225000,0.01,29.2,29.536,70.6,HighQ
858,20060106,230000,0,29.36,29.558,70.5,HighQ
859,20060106,231000,0,29.29,29.591,70.5,HighQ
860,20060106,232000,0.02,29.09,29.572,70.7,HighQ
861,20060106,233000,-0.02,29.28,29.615,70.3,HighQ
862,20060106,234000,-0.04,29.24,29.608,70.4,HighQ
863,20060106,235000,0.06,29.06,29.608,72.2,HighQ
864,20060107,0,-0.22,29.09,29.606,72.2,HighQ
865,20060107,1000,-0.08,29.13,29.637,71.7,HighQ
866,20060107,2000,-0.07,29.06,29.626,69.6,HighQ
867,20060107,3000,-0.05,29.18,29.651,68.7,HighQ
868,20060107,4000,-0.02,29.21,29.68,69.7,HighQ
869,20060107,5000,-0.02,29.19,29.69,71.4,HighQ
870,20060107,10000,-0.02,29.16,29.706,71.1,HighQ
871,20060107,11000,-0.02,29.24,29.748,69.5,HighQ
872,20060107,12000,-0.02,29.3,29.789,70.1,HighQ
873,20060107,13000,-0.02,29.25,29.823,69.1,HighQ
874,20060107,14000,-0.01,29.28,29.903,70.9,HighQ
875,20060107,15000,0,29.29,29.87,70.1,HighQ
876,20060107,20000,-0.01,29.25,29.916,70.1,HighQ
877,20060107,21000,-0.01,29.24,29.954,69.5,HighQ
878,20060107,22000,0.04,29.3,29.997,68.8,HighQ
879,20060107,23000,0.05,29.37,30.013,69.6,HighQ
880,20060107,24000,0.07,29.42,30.078,68.6,HighQ
881,20060107,25000,0.03,29.34,30.02,68.5,HighQ
882,20060107,30000,0.05,29.54,30.069,68.5,HighQ
883,20060107,31000,0.03,29.57,30.051,68.4,HighQ
884,20060107,32000,0.04,29.61,30.048,68.5,HighQ
885,20060107,33000,0.03,29.72,30.039,67.4,HighQ
886,20060107,34000,0.06,29.47,30.065,68.9,HighQ
887,20060107,35000,-0.01,29.6,30.098,68,HighQ
888,20060107,40000,-0.05,29.51,30.19,67.8,HighQ
889,20060107,41000,-0.05,29.57,30.124,68.2,HighQ
890,20060107,42000,-0.05,29.5,30.324,69.5,HighQ
891,20060107,43000,-0.07,29.44,30.278,69.6,HighQ
892,20060107,44000,-0.21,29.37,30.14,69.2,HighQ
893,20060107,45000,-0.16,29.5,30.204,68.2,HighQ
894,20060107,50000,0.04,29.69,30.243,67.8,HighQ
895,20060107,51000,0.12,29.83,30.229,66.1,HighQ
896,20060107,52000,0.14,29.96,30.14,66.2,HighQ
897,20060107,53000,0.13,29.88,30.083,67.2,HighQ
898,20060107,54000,0.05,29.91,30.12,66.6,HighQ
899,20060107,55000,0.02,29.87,30.084,66.9,HighQ
900,20060107,60000,-0.01,29.96,30.075,68.1,HighQ
901,20060107,61000,-0.07,29.95,30.056,67.1,HighQ
902,20060107,62000,-0.09,29.94,29.982,67.4,HighQ
903,20060107,63000,-0.2,29.73,29.969,67.8,HighQ
904,20060107,64000,-0.29,29.52,29.929,66.9,HighQ
905,20060107,65000,-0.26,29.46,29.911,68.3,HighQ
906,20060107,70000,-0.18,29.22,29.894,67.7,HighQ
907,20060107,71000,-0.06,29.15,29.877,67.6,HighQ
908,20060107,72000,-0.03,29.13,29.896,66.7,HighQ
909,20060107,73000,0.01,29.1,29.851,67.3,HighQ
910,20060107,74000,-0.01,29.07,29.855,68,HighQ
911,20060107,75000,0.02,29.04,29.802,68.4,HighQ
912,20060107,80000,0.03,29.01,29.808,68.2,HighQ
913,20060107,81000,0.03,29.02,29.821,68.9,HighQ
914,20060107,82000,0.04,29.02,29.788,69,HighQ
915,20060107,83000,0.05,28.99,29.787,69.6,HighQ
916,20060107,84000,0.03,28.98,29.812,69.3,HighQ
917,20060107,85000,0.04,29.01,29.777,68.7,HighQ
918,20060107,90000,0.05,29.06,29.788,69.2,HighQ
